gercek_ziyaretci,yorum_sayisi,ortalama_puan,uygulanan_beta,temp,prcp,snow,rain,wspd,rhum,tatil_mi,ay,hafta_indeksi,Lokasyon Adı,Rakım (m),En Yakın Hastane,Has. Mesafe (km),Ort. Eğim (%),Ziyaretci_2022,Ziyaretci_2023,Ziyaretci_2024,Ziyaretci_2025,Has. Varış Süresi (Dk),Yol Türü & Yüzey Durumu_14 km Asfalt + 12 km Stabilize + Yaya,Yol Türü & Yüzey Durumu_20 km Asfalt + 6 km Stabilize,Yol Türü & Yüzey Durumu_56 km Asfalt + 20-25 km Toprak,Yol Türü & Yüzey Durumu_Asfalt (Dar ve Yüksek Virajlı),Yol Türü & Yüzey Durumu_Tamamı Asfalt,Yol Türü & Yüzey Durumu_Tamamı Asfalt (Eğimli Tırmanış),Yol Türü & Yüzey Durumu_Tamamı Asfalt (Virajlı),Bölge_Batı Karadeniz,Bölge_Doğu Karadeniz,Bölge_Orta Karadeniz
2898,9,5.0,322.11,2.92,29.91,21.61,8.3,10.69,79.48,1,5,70,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1932,6,4.58,322.11,3.92,10.07,1.55,8.52,10.51,79.23,0,5,71,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
2576,8,4.7,322.11,4.62,38.42,0.0,38.42,11.59,83.85,1,5,72,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
4831,15,4.38,322.11,7.17,7.21,0.0,7.21,9.23,80.16,0,5,73,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
2576,8,4.0,322.11,7.83,9.44,0.0,9.44,10.23,85.6,0,6,74,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
966,3,5.0,322.11,9.23,16.55,0.0,16.55,10.77,84.81,0,6,75,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1932,6,4.75,322.11,9.97,10.9,0.0,10.9,9.06,85.01,0,6,76,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1932,6,5.0,322.11,10.51,32.75,0.0,32.75,9.09,85.52,0,6,77,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
7086,22,4.68,322.11,11.4,35.24,0.0,35.24,12.66,80.17,1,6,78,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
15139,47,4.48,322.11,13.06,11.11,0.0,11.11,10.33,75.2,0,7,79,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
15460,48,4.3,322.11,14.23,47.45,0.0,47.45,11.14,77.89,1,7,80,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
12563,39,4.76,322.11,12.4,9.44,0.0,9.44,11.59,70.03,0,7,81,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
13207,41,4.69,322.11,14.11,7.61,0.0,7.61,10.07,70.77,0,7,82,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
14819,46,4.57,322.11,13.81,6.79,0.0,6.79,11.51,73.28,0,8,83,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
11919,37,4.49,322.11,16.35,0.76,0.0,0.76,9.55,73.53,0,8,84,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
12240,38,4.42,322.11,17.32,32.32,0.0,32.32,10.81,78.16,0,8,85,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
16429,51,4.45,322.11,16.24,1.06,0.0,1.06,8.29,73.13,0,8,86,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
15462,48,4.25,322.11,15.73,2.75,0.0,2.75,10.76,71.11,1,8,87,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
13528,42,4.59,322.11,16.3,8.86,0.0,8.86,13.62,73.81,0,9,88,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
8052,25,4.09,322.11,13.21,10.97,0.0,10.97,13.96,71.73,0,9,89,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
5796,18,4.55,322.11,10.33,1.7,0.0,1.7,12.51,69.94,0,9,90,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
7407,23,4.45,322.11,11.48,0.57,0.0,0.57,8.52,72.3,0,9,91,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
4830,15,4.54,322.11,11.28,49.73,0.0,49.73,9.96,74.78,0,10,92,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
2254,7,4.83,322.11,8.25,21.98,0.0,21.98,13.02,72.2,0,10,93,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1932,6,4.58,322.11,6.94,12.05,0.0,12.05,10.07,71.71,0,10,94,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1932,6,4.42,322.11,6.64,38.65,0.0,38.65,10.68,72.92,1,10,95,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1288,4,4.75,322.11,10.7,0.11,0.0,0.11,11.94,67.93,0,11,96,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1932,6,3.67,322.11,9.61,3.83,0.0,3.83,13.13,68.76,0,11,97,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
2576,8,4.75,322.11,7.77,19.62,0.0,19.62,14.19,67.98,0,11,98,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
322,1,5.0,322.11,4.53,72.08,8.18,63.9,17.35,75.28,0,11,99,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1288,4,5.0,322.11,4.07,49.05,31.01,18.04,19.72,69.36,0,11,100,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
322,1,5.0,322.11,3.17,1.85,0.18,1.67,16.35,59.19,0,12,101,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
966,3,4.5,322.11,2.21,11.71,7.83,3.88,10.84,81.86,0,12,102,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
644,2,5.0,322.11,0.16,30.69,30.69,0.0,12.2,77.23,0,12,103,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
966,3,5.0,322.11,-0.65,28.49,28.13,0.36,15.62,68.69,0,12,104,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
398,1,1.0,332.99,0.68,1.21,1.16,0.05,11.58,65.82,1,1,105,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
398,1,5.0,398.31,1.63,34.7,26.26,8.44,16.39,69.92,0,1,106,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
796,2,4.5,398.31,-3.97,36.11,36.11,0.0,13.53,78.39,0,1,107,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
796,2,4.5,398.31,-0.09,33.32,30.91,2.41,18.26,73.01,0,1,108,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
398,1,5.0,398.31,-6.3,22.77,22.77,0.0,11.64,74.93,0,2,109,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1593,4,5.0,398.31,-3.97,2.49,2.49,0.0,9.59,70.6,0,2,110,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
797,2,3.0,398.31,3.43,8.61,7.51,1.1,17.45,62.43,0,2,111,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
398,1,5.0,398.31,0.62,13.26,12.56,0.7,11.7,80.65,0,2,112,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
796,2,5.0,398.31,-1.43,10.35,10.35,0.0,10.24,72.65,0,2,113,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
398,1,5.0,398.31,0.18,0.16,0.16,0.0,9.25,65.11,0,3,114,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
796,2,5.0,398.31,-0.67,20.12,14.29,5.83,11.75,78.1,0,3,115,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
398,1,5.0,398.31,1.27,18.55,18.55,0.0,11.18,77.85,0,3,116,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
398,1,3.0,398.31,-1.51,30.64,30.64,0.0,11.82,79.51,0,3,117,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
398,1,5.0,398.31,2.72,14.49,12.56,1.93,12.35,70.01,0,4,118,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
398,1,5.0,398.31,3.5,6.22,6.22,0.0,10.92,73.11,1,4,119,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
4382,11,4.5,398.31,3.14,9.2,0.0,9.2,8.71,84.57,0,4,120,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
2389,6,4.92,398.31,8.38,1.62,0.0,1.62,13.03,64.83,1,4,121,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1991,5,4.75,398.31,10.18,8.23,0.0,8.23,11.22,71.2,1,5,122,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1592,4,5.0,398.31,4.96,53.48,4.39,49.09,11.86,84.54,0,5,123,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1195,3,4.5,398.31,5.39,16.25,0.0,16.25,12.34,76.69,1,5,124,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1990,5,5.0,398.31,4.75,9.09,0.0,9.09,10.16,77.62,0,5,125,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1991,5,4.38,398.31,7.88,26.43,0.0,26.43,8.55,80.61,0,5,126,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1593,4,4.83,398.31,9.74,10.54,0.0,10.54,9.42,77.55,0,6,127,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
2788,7,4.2,398.31,12.48,10.66,0.0,10.66,8.46,74.26,1,6,128,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
3982,10,4.83,398.31,14.84,2.22,0.0,2.22,10.12,68.53,1,6,129,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
13942,35,4.51,398.31,14.27,6.82,0.0,6.82,9.1,74.52,0,6,130,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
7967,20,4.03,398.31,13.18,32.96,0.0,32.96,12.27,72.43,0,7,131,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
6772,17,4.15,398.31,15.18,23.88,0.0,23.88,13.12,77.24,0,7,132,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
13145,33,4.52,398.31,16.03,24.74,0.0,24.74,9.07,80.53,1,7,133,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
10357,26,4.79,398.31,16.07,31.47,0.0,31.47,10.57,78.85,0,7,134,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
14339,36,4.54,398.31,15.29,35.07,0.0,35.07,13.06,74.71,0,8,135,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
15932,40,4.67,398.31,13.8,6.58,0.0,6.58,10.77,71.84,0,8,136,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
16729,42,4.56,398.31,14.52,8.26,0.0,8.26,11.01,73.32,0,8,137,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
16730,42,4.66,398.31,15.62,1.28,0.0,1.28,10.14,65.64,0,8,138,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
14340,36,4.34,398.31,16.83,27.68,0.0,27.68,12.18,75.23,1,8,139,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
13144,33,4.8,398.31,16.16,0.21,0.0,0.21,9.11,77.46,0,9,140,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
5974,15,4.76,398.31,14.22,20.21,0.0,20.21,9.66,80.11,0,9,141,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
10357,26,4.73,398.31,14.4,7.67,0.0,7.67,11.22,73.61,0,9,142,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
3983,10,4.47,398.31,10.53,51.21,0.0,51.21,11.9,78.61,0,9,143,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
6771,17,4.61,398.31,10.71,4.52,0.0,4.52,10.28,72.78,0,10,144,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
5577,14,4.25,398.31,9.94,23.65,0.0,23.65,10.65,70.26,0,10,145,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
3584,9,4.58,398.31,10.81,19.01,0.0,19.01,10.17,76.96,0,10,146,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
3186,8,3.93,398.31,3.79,59.2,45.04,14.16,20.8,76.95,0,10,147,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
4382,11,4.58,398.31,3.11,28.47,17.78,10.69,11.94,77.56,1,10,148,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
3584,9,5.0,398.31,3.03,9.14,0.2,8.94,10.01,70.84,0,11,149,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1194,3,5.0,398.31,0.43,20.04,20.04,0.0,11.24,70.6,0,11,150,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
2389,6,4.58,398.31,1.84,19.82,16.02,3.8,10.19,76.05,0,11,151,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1991,5,3.88,398.31,2.57,66.29,56.09,10.2,19.76,74.91,0,11,152,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1593,4,5.0,398.31,-4.35,7.28,7.28,0.0,11.4,70.76,0,12,153,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
797,2,5.0,398.31,-1.21,1.03,0.64,0.39,10.6,68.29,0,12,154,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1195,3,5.0,398.31,-4.06,12.26,12.26,0.0,16.53,69.4,0,12,155,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
398,1,5.0,398.31,-0.98,3.39,3.39,0.0,11.01,71.29,0,12,156,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1593,4,3.67,398.31,-0.18,26.26,22.44,3.82,13.21,75.34,1,1,157,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
764,2,5.0,384.05,-2.7,21.61,21.61,0.0,11.39,70.95,0,1,158,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
382,1,5.0,381.68,-0.14,1.13,1.13,0.0,9.8,64.72,0,1,159,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
382,1,5.0,381.68,-2.61,38.03,38.03,0.0,12.83,85.9,0,1,160,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
763,2,5.0,381.68,-1.62,5.36,5.36,0.0,9.0,70.47,0,1,161,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1527,4,4.83,381.68,-1.44,0.02,0.02,0.0,8.09,60.43,0,2,162,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1527,4,4.5,381.68,-5.45,45.05,45.05,0.0,13.42,81.83,0,2,163,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
764,2,3.0,381.68,-3.34,12.66,12.66,0.0,10.52,75.34,0,2,164,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
764,2,3.0,381.68,-9.21,51.24,51.24,0.0,19.18,75.39,0,2,165,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
764,2,5.0,381.68,-5.63,11.12,11.12,0.0,10.93,72.61,0,3,166,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1145,3,4.75,381.68,-1.76,0.59,0.59,0.0,6.85,74.27,0,3,167,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,381.68,8.22,0.0,0.0,0.0,14.55,55.61,0,3,168,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
382,1,5.0,381.68,-3.36,20.3,20.3,0.0,15.78,74.69,1,3,169,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1145,3,5.0,381.68,5.33,11.99,0.0,11.99,11.72,71.5,1,4,170,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
3054,8,4.6,381.68,3.62,32.63,23.7,8.93,12.04,79.07,0,4,171,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,381.68,-2.83,75.12,75.12,0.0,14.7,79.29,0,4,172,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,381.68,0.78,17.27,16.79,0.48,10.51,85.0,1,4,173,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
382,1,5.0,381.68,2.73,19.24,6.25,12.99,9.85,86.03,1,5,174,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
2290,6,5.0,381.68,2.99,14.61,0.0,14.61,9.57,80.97,0,5,175,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1146,3,4.67,381.68,7.08,33.28,0.0,33.28,10.62,78.21,0,5,176,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
3817,10,4.5,381.68,5.55,35.31,0.0,35.31,12.27,78.34,1,5,177,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
2291,6,4.0,381.68,8.68,0.25,0.0,0.25,9.12,71.16,0,5,178,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
1909,5,5.0,381.68,8.37,20.55,0.0,20.55,11.1,81.62,1,6,179,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
6106,16,4.96,381.68,9.97,25.54,0.0,25.54,9.13,77.14,1,6,180,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
7253,19,4.55,381.68,11.53,4.94,0.0,4.94,11.16,75.58,0,6,181,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
6489,17,3.68,381.68,10.85,3.3,0.0,3.3,10.42,70.3,0,6,182,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
6489,17,4.74,381.68,12.0,19.92,0.0,19.92,12.04,67.12,0,7,183,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
7634,20,4.68,381.68,11.29,20.31,0.0,20.31,12.86,75.08,0,7,184,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
10305,27,4.7,381.68,15.85,3.09,0.0,3.09,8.26,72.86,1,7,185,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
18320,48,4.38,381.68,15.95,9.44,0.0,9.44,10.79,74.35,0,7,186,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
12975,34,4.6,381.68,16.97,0.96,0.0,0.96,10.04,72.25,0,7,187,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
19083,50,4.57,381.68,17.57,27.75,0.0,27.75,12.47,77.08,0,8,188,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
13739,36,4.5,381.68,16.73,13.33,0.0,13.33,13.05,75.76,0,8,189,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
16794,44,4.69,381.68,15.22,0.17,0.0,0.17,10.12,63.7,0,8,190,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
22138,58,4.65,381.68,15.25,27.4,0.0,27.4,12.89,70.52,1,8,191,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
16031,42,4.71,381.68,13.96,2.67,0.0,2.67,9.52,71.93,0,9,192,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
13357,35,4.5,381.68,13.72,45.26,0.0,45.26,10.12,80.96,0,9,193,Kümbet yaylası,1705,Dereli D.H.,30.0,5.18,200000,220000,235000,250000,37.5,0,0,0,0,1,0,0,0,1,0
